,station,date,prcp
752,USC00519397,2012-03-22,0.03
753,USC00519397,2012-03-23,0.01
754,USC00519397,2012-03-24,0.0
755,USC00519397,2012-03-25,0.0
756,USC00519397,2012-03-26,0.11
757,USC00519397,2012-03-27,0.03
758,USC00519397,2012-03-28,0.02
759,USC00519397,2012-03-29,0.0
760,USC00519397,2012-03-30,0.0
761,USC00519397,2012-03-31,0.0
762,USC00519397,2012-04-01,0.0
763,USC00519397,2012-04-02,0.0
764,USC00519397,2012-04-03,0.0
765,USC00519397,2012-04-04,0.0
766,USC00519397,2012-04-05,0.19
767,USC00519397,2012-04-06,0.0
768,USC00519397,2012-04-07,0.03
769,USC00519397,2012-04-08,0.0
770,USC00519397,2012-04-09,0.07
771,USC00519397,2012-04-10,0.05
772,USC00519397,2012-04-11,0.06
773,USC00519397,2012-04-12,0.0
774,USC00519397,2012-04-13,0.03
775,USC00519397,2012-04-14,0.0
776,USC00519397,2012-04-15,0.01
777,USC00519397,2012-04-16,0.01
778,USC00519397,2012-04-17,0.0
779,USC00519397,2012-04-18,0.0
780,USC00519397,2012-04-19,0.0
781,USC00519397,2012-04-20,0.0
782,USC00519397,2012-04-21,0.01
783,USC00519397,2012-04-22,0.04
784,USC00519397,2012-04-23,0.03
785,USC00519397,2012-04-24,0.0
786,USC00519397,2012-04-25,0.0
787,USC00519397,2012-04-26,0.0
788,USC00519397,2012-04-27,0.0
789,USC00519397,2012-04-28,0.0
790,USC00519397,2012-04-29,0.0
791,USC00519397,2012-04-30,0.0
792,USC00519397,2012-05-01,0.0
793,USC00519397,2012-05-02,0.0
794,USC00519397,2012-05-03,0.0
795,USC00519397,2012-05-04,0.0
796,USC00519397,2012-05-05,0.04
797,USC00519397,2012-05-06,0.0
798,USC00519397,2012-05-07,0.0
799,USC00519397,2012-05-08,0.0
800,USC00519397,2012-05-09,0.0
801,USC00519397,2012-05-10,0.0
802,USC00519397,2012-05-11,0.0
803,USC00519397,2012-05-12,0.0
804,USC00519397,2012-05-13,0.0
805,USC00519397,2012-05-14,0.0
806,USC00519397,2012-05-15,0.0
807,USC00519397,2012-05-16,0.0
808,USC00519397,2012-05-17,0.0
809,USC00519397,2012-05-18,0.0
810,USC00519397,2012-05-19,0.0
811,USC00519397,2012-05-20,0.0
812,USC00519397,2012-05-21,0.0
813,USC00519397,2012-05-22,0.0
814,USC00519397,2012-05-23,0.0
815,USC00519397,2012-05-24,0.0
816,USC00519397,2012-05-25,0.0
817,USC00519397,2012-05-26,0.0
818,USC00519397,2012-05-27,0.0
819,USC00519397,2012-05-28,0.0
820,USC00519397,2012-05-29,0.0
821,USC00519397,2012-05-30,0.0
822,USC00519397,2012-05-31,0.01
823,USC00519397,2012-06-01,0.02
824,USC00519397,2012-06-02,0.02
825,USC00519397,2012-06-03,0.0
826,USC00519397,2012-06-04,0.0
827,USC00519397,2012-06-05,0.0
828,USC00519397,2012-06-06,0.0
829,USC00519397,2012-06-07,0.0
832,USC00519397,2012-06-10,0.0
833,USC00519397,2012-06-11,0.0
834,USC00519397,2012-06-12,0.0
835,USC00519397,2012-06-13,0.0
836,USC00519397,2012-06-14,0.0
837,USC00519397,2012-06-15,0.0
838,USC00519397,2012-06-16,0.0
839,USC00519397,2012-06-17,0.0
840,USC00519397,2012-06-18,0.0
841,USC00519397,2012-06-19,0.0
842,USC00519397,2012-06-20,0.0
843,USC00519397,2012-06-21,0.0
844,USC00519397,2012-06-22,0.0
845,USC00519397,2012-06-23,0.0
846,USC00519397,2012-06-24,0.0
847,USC00519397,2012-06-25,0.03
848,USC00519397,2012-06-26,0.15
849,USC00519397,2012-06-27,0.01
850,USC00519397,2012-06-28,0.0
851,USC00519397,2012-06-29,0.05
852,USC00519397,2012-06-30,0.0
853,USC00519397,2012-07-01,0.0
854,USC00519397,2012-07-02,0.0
855,USC00519397,2012-07-03,0.04
856,USC00519397,2012-07-04,0.01
857,USC00519397,2012-07-05,0.03
858,USC00519397,2012-07-06,0.0
859,USC00519397,2012-07-07,0.04
860,USC00519397,2012-07-08,0.0
862,USC00519397,2012-07-10,0.0
863,USC00519397,2012-07-11,0.0
864,USC00519397,2012-07-12,0.0
865,USC00519397,2012-07-13,0.0
866,USC00519397,2012-07-14,0.0
867,USC00519397,2012-07-15,0.0
868,USC00519397,2012-07-16,0.01
869,USC00519397,2012-07-17,0.0
870,USC00519397,2012-07-18,0.0
871,USC00519397,2012-07-19,0.0
872,USC00519397,2012-07-20,0.0
873,USC00519397,2012-07-21,0.0
874,USC00519397,2012-07-22,0.0
875,USC00519397,2012-07-23,0.0
876,USC00519397,2012-07-24,0.0
877,USC00519397,2012-07-25,0.0
878,USC00519397,2012-07-26,0.02
879,USC00519397,2012-07-27,0.0
880,USC00519397,2012-07-28,0.0
881,USC00519397,2012-07-29,0.01
882,USC00519397,2012-07-30,0.01
883,USC00519397,2012-07-31,0.0
884,USC00519397,2012-08-01,0.0
885,USC00519397,2012-08-02,0.0
886,USC00519397,2012-08-03,0.0
887,USC00519397,2012-08-04,0.0
888,USC00519397,2012-08-05,0.0
889,USC00519397,2012-08-06,0.0
890,USC00519397,2012-08-07,0.0
891,USC00519397,2012-08-08,0.02
892,USC00519397,2012-08-09,0.0
893,USC00519397,2012-08-10,0.0
894,USC00519397,2012-08-11,0.0
895,USC00519397,2012-08-12,0.0
896,USC00519397,2012-08-13,0.0
897,USC00519397,2012-08-14,0.0
898,USC00519397,2012-08-15,0.01
899,USC00519397,2012-08-16,0.0
900,USC00519397,2012-08-17,0.0
903,USC00519397,2012-08-20,0.0
904,USC00519397,2012-08-21,0.0
905,USC00519397,2012-08-22,0.03
906,USC00519397,2012-08-23,0.0
907,USC00519397,2012-08-24,0.0
908,USC00519397,2012-08-25,0.0
909,USC00519397,2012-08-26,0.0
910,USC00519397,2012-08-27,0.02
911,USC00519397,2012-08-28,1.0
912,USC00519397,2012-08-29,0.02
913,USC00519397,2012-08-30,0.04
914,USC00519397,2012-08-31,0.0
915,USC00519397,2012-09-01,0.01
916,USC00519397,2012-09-02,0.04
917,USC00519397,2012-09-03,0.06
918,USC00519397,2012-09-04,0.0
919,USC00519397,2012-09-05,0.01
920,USC00519397,2012-09-06,0.04
921,USC00519397,2012-09-07,0.0
922,USC00519397,2012-09-08,0.06
923,USC00519397,2012-09-09,0.0
924,USC00519397,2012-09-10,0.0
925,USC00519397,2012-09-11,0.0
926,USC00519397,2012-09-12,0.02
927,USC00519397,2012-09-13,0.05
928,USC00519397,2012-09-14,0.04
929,USC00519397,2012-09-15,0.0
930,USC00519397,2012-09-16,0.0
931,USC00519397,2012-09-17,0.0
932,USC00519397,2012-09-18,0.06
933,USC00519397,2012-09-19,0.0
934,USC00519397,2012-09-20,0.07
935,USC00519397,2012-09-21,0.08
936,USC00519397,2012-09-22,0.0
937,USC00519397,2012-09-23,0.04
938,USC00519397,2012-09-24,0.0
939,USC00519397,2012-09-25,0.0
940,USC00519397,2012-09-26,0.01
941,USC00519397,2012-09-27,0.02
942,USC00519397,2012-09-28,0.0
943,USC00519397,2012-09-29,0.0
944,USC00519397,2012-09-30,0.02
945,USC00519397,2012-10-01,0.0
946,USC00519397,2012-10-02,0.0
947,USC00519397,2012-10-03,0.0
948,USC00519397,2012-10-04,0.0
949,USC00519397,2012-10-05,0.0
950,USC00519397,2012-10-06,0.03
951,USC00519397,2012-10-07,0.0
952,USC00519397,2012-10-08,0.0
953,USC00519397,2012-10-09,0.0
954,USC00519397,2012-10-10,0.0
955,USC00519397,2012-10-11,0.0
956,USC00519397,2012-10-12,0.0
957,USC00519397,2012-10-13,0.0
958,USC00519397,2012-10-14,0.0
959,USC00519397,2012-10-15,0.02
960,USC00519397,2012-10-16,0.0
961,USC00519397,2012-10-17,0.0
962,USC00519397,2012-10-18,0.0
963,USC00519397,2012-10-19,0.0
964,USC00519397,2012-10-20,0.0
965,USC00519397,2012-10-21,0.0
966,USC00519397,2012-10-22,0.0
967,USC00519397,2012-10-23,0.0
968,USC00519397,2012-10-24,0.0
969,USC00519397,2012-10-25,0.0
970,USC00519397,2012-10-26,0.0
971,USC00519397,2012-10-27,0.0
972,USC00519397,2012-10-28,0.02
973,USC00519397,2012-10-29,0.04
974,USC00519397,2012-10-30,0.0
975,USC00519397,2012-10-31,0.02
976,USC00519397,2012-11-01,0.0
977,USC00519397,2012-11-02,0.0
978,USC00519397,2012-11-03,0.0
979,USC00519397,2012-11-04,0.0
980,USC00519397,2012-11-05,0.0
981,USC00519397,2012-11-06,0.0
982,USC00519397,2012-11-07,0.0
983,USC00519397,2012-11-08,0.0
984,USC00519397,2012-11-09,0.03
985,USC00519397,2012-11-10,0.0
986,USC00519397,2012-11-11,0.0
987,USC00519397,2012-11-12,0.0
988,USC00519397,2012-11-13,0.06
989,USC00519397,2012-11-14,0.0
990,USC00519397,2012-11-15,0.08
991,USC00519397,2012-11-16,0.03
992,USC00519397,2012-11-17,0.01
993,USC00519397,2012-11-18,0.03
994,USC00519397,2012-11-19,0.0
995,USC00519397,2012-11-20,0.0
996,USC00519397,2012-11-21,0.0
997,USC00519397,2012-11-22,0.0
998,USC00519397,2012-11-23,0.0
999,USC00519397,2012-11-24,0.02
1000,USC00519397,2012-11-25,0.0
1001,USC00519397,2012-11-26,0.06
1002,USC00519397,2012-11-27,0.0
1003,USC00519397,2012-11-28,0.0
1004,USC00519397,2012-11-29,0.0
1005,USC00519397,2012-11-30,0.0
1006,USC00519397,2012-12-01,0.0
1007,USC00519397,2012-12-02,0.0
1008,USC00519397,2012-12-03,0.0
1009,USC00519397,2012-12-04,0.2
1010,USC00519397,2012-12-05,0.01
1013,USC00519397,2012-12-08,0.0
1014,USC00519397,2012-12-09,0.0
1015,USC00519397,2012-12-10,0.0
1016,USC00519397,2012-12-11,0.0
1017,USC00519397,2012-12-12,0.0
1018,USC00519397,2012-12-13,0.14
1019,USC00519397,2012-12-14,0.09
1020,USC00519397,2012-12-15,0.01
1021,USC00519397,2012-12-16,0.02
1022,USC00519397,2012-12-17,0.02
1023,USC00519397,2012-12-18,0.12
1024,USC00519397,2012-12-19,0.0
1025,USC00519397,2012-12-20,0.1
1026,USC00519397,2012-12-21,0.0
1027,USC00519397,2012-12-22,0.0
1028,USC00519397,2012-12-23,0.0
1029,USC00519397,2012-12-24,0.0
1030,USC00519397,2012-12-26,0.03
1031,USC00519397,2012-12-27,0.0
1032,USC00519397,2012-12-28,0.0
1033,USC00519397,2012-12-29,0.0
1034,USC00519397,2012-12-30,0.0
1035,USC00519397,2012-12-31,0.04
1036,USC00519397,2013-01-01,0.02
1037,USC00519397,2013-01-02,0.13
1038,USC00519397,2013-01-03,0.23
1039,USC00519397,2013-01-04,0.04
1040,USC00519397,2013-01-05,0.03
1041,USC00519397,2013-01-06,0.04
1042,USC00519397,2013-01-07,0.04
1043,USC00519397,2013-01-08,0.0
1044,USC00519397,2013-01-09,0.09
1047,USC00519397,2013-01-12,0.0
1048,USC00519397,2013-01-13,0.0
1049,USC00519397,2013-01-14,0.0
1050,USC00519397,2013-01-15,0.4
1051,USC00519397,2013-01-16,0.0
1052,USC00519397,2013-01-17,0.0
1053,USC00519397,2013-01-18,0.0
1054,USC00519397,2013-01-19,0.0
1055,USC00519397,2013-01-20,0.0
1056,USC00519397,2013-01-21,0.0
1057,USC00519397,2013-01-22,0.0
1058,USC00519397,2013-01-23,0.0
1059,USC00519397,2013-01-24,0.14
1060,USC00519397,2013-01-25,0.43
1061,USC00519397,2013-01-26,0.0
1062,USC00519397,2013-01-27,0.0
1063,USC00519397,2013-01-28,1.13
1064,USC00519397,2013-01-29,0.04
1065,USC00519397,2013-01-30,0.0
1066,USC00519397,2013-01-31,0.0
1067,USC00519397,2013-02-01,0.0
1068,USC00519397,2013-02-02,0.0
1069,USC00519397,2013-02-03,0.0
1070,USC00519397,2013-02-04,0.0
1071,USC00519397,2013-02-05,0.0
1072,USC00519397,2013-02-06,0.04
1073,USC00519397,2013-02-07,0.04
1074,USC00519397,2013-02-08,0.0
1075,USC00519397,2013-02-09,0.01
1076,USC00519397,2013-02-10,0.0
1077,USC00519397,2013-02-11,0.0
1078,USC00519397,2013-02-12,0.0
1079,USC00519397,2013-02-13,0.0
1080,USC00519397,2013-02-14,0.0
1081,USC00519397,2013-02-15,0.0
1082,USC00519397,2013-02-16,0.0
1083,USC00519397,2013-02-17,0.0
1084,USC00519397,2013-02-18,0.0
1085,USC00519397,2013-02-19,0.09
1086,USC00519397,2013-02-20,0.09
1087,USC00519397,2013-02-21,0.07
1088,USC00519397,2013-02-22,0.31
1089,USC00519397,2013-02-23,0.15
1090,USC00519397,2013-02-24,0.04
1091,USC00519397,2013-02-25,0.0
1092,USC00519397,2013-02-26,0.01
1093,USC00519397,2013-02-27,0.03
1094,USC00519397,2013-02-28,0.0
1095,USC00519397,2013-03-01,0.0
1096,USC00519397,2013-03-02,0.0
1097,USC00519397,2013-03-03,0.0
1098,USC00519397,2013-03-04,0.0
1099,USC00519397,2013-03-05,0.0
1100,USC00519397,2013-03-06,0.0
1101,USC00519397,2013-03-07,0.0
1102,USC00519397,2013-03-08,0.0
1103,USC00519397,2013-03-09,0.02
1104,USC00519397,2013-03-10,1.29
1105,USC00519397,2013-03-11,0.8
1106,USC00519397,2013-03-12,0.01
1107,USC00519397,2013-03-13,0.0
1108,USC00519397,2013-03-14,0.0
1109,USC00519397,2013-03-15,0.0
1110,USC00519397,2013-03-16,0.0
1111,USC00519397,2013-03-17,0.0
1112,USC00519397,2013-03-18,0.0
1113,USC00519397,2013-03-19,0.0
1114,USC00519397,2013-03-20,0.0
1115,USC00519397,2013-03-21,0.0
1116,USC00519397,2013-03-22,0.0
1117,USC00519397,2013-03-23,0.02
1118,USC00519397,2013-03-24,0.0
1119,USC00519397,2013-03-25,0.32
1120,USC00519397,2013-03-26,0.0
1121,USC00519397,2013-03-27,0.0
1122,USC00519397,2013-03-28,0.3
1123,USC00519397,2013-03-29,0.06
1124,USC00519397,2013-03-30,0.01
1125,USC00519397,2013-03-31,0.25
1126,USC00519397,2013-04-01,0.0
1127,USC00519397,2013-04-02,0.0
1128,USC00519397,2013-04-03,0.0
1129,USC00519397,2013-04-04,0.0
1130,USC00519397,2013-04-05,0.0
1131,USC00519397,2013-04-06,0.03
1132,USC00519397,2013-04-07,0.0
1133,USC00519397,2013-04-08,0.0
1134,USC00519397,2013-04-09,0.0
1135,USC00519397,2013-04-10,0.0
1136,USC00519397,2013-04-11,0.01
1137,USC00519397,2013-04-12,0.0
1138,USC00519397,2013-04-13,0.0
1139,USC00519397,2013-04-14,0.0
1140,USC00519397,2013-04-15,0.8
1141,USC00519397,2013-04-16,0.08
1142,USC00519397,2013-04-17,0.0
1143,USC00519397,2013-04-18,0.0
1144,USC00519397,2013-04-19,0.01
1145,USC00519397,2013-04-20,0.0
1146,USC00519397,2013-04-21,0.0
1147,USC00519397,2013-04-22,0.05
1148,USC00519397,2013-04-23,0.01
1149,USC00519397,2013-04-24,0.55
1150,USC00519397,2013-04-25,0.01
1151,USC00519397,2013-04-26,0.0
1152,USC00519397,2013-04-27,0.0
1153,USC00519397,2013-04-28,0.0
1154,USC00519397,2013-04-29,0.0
1155,USC00519397,2013-04-30,0.0
1156,USC00519397,2013-05-01,0.0
1157,USC00519397,2013-05-02,0.0
1158,USC00519397,2013-05-03,0.0
1159,USC00519397,2013-05-04,0.14
1160,USC00519397,2013-05-05,0.12
1161,USC00519397,2013-05-06,0.09
1162,USC00519397,2013-05-07,0.0
1163,USC00519397,2013-05-08,0.0
1164,USC00519397,2013-05-09,0.0
1165,USC00519397,2013-05-10,0.0
1166,USC00519397,2013-05-11,0.0
1167,USC00519397,2013-05-12,0.0
1168,USC00519397,2013-05-13,0.0
1169,USC00519397,2013-05-14,0.0
1170,USC00519397,2013-05-15,0.0
1171,USC00519397,2013-05-16,0.0
1172,USC00519397,2013-05-17,0.0
1173,USC00519397,2013-05-18,0.02
1174,USC00519397,2013-05-19,0.04
1175,USC00519397,2013-05-20,0.03
1176,USC00519397,2013-05-21,0.0
1177,USC00519397,2013-05-22,0.0
1178,USC00519397,2013-05-23,0.0
1179,USC00519397,2013-05-24,0.0
1180,USC00519397,2013-05-25,0.0
1181,USC00519397,2013-05-26,0.0
1182,USC00519397,2013-05-27,0.0
1183,USC00519397,2013-05-28,0.04
1184,USC00519397,2013-05-29,0.0
1185,USC00519397,2013-05-30,0.03
1186,USC00519397,2013-05-31,0.0
1187,USC00519397,2013-06-01,0.01
1188,USC00519397,2013-06-02,0.0
1189,USC00519397,2013-06-03,0.0
1190,USC00519397,2013-06-04,0.0
1191,USC00519397,2013-06-05,0.0
1192,USC00519397,2013-06-06,0.0
1193,USC00519397,2013-06-07,0.0
1194,USC00519397,2013-06-08,0.0
1195,USC00519397,2013-06-09,0.0
1196,USC00519397,2013-06-10,0.0
1197,USC00519397,2013-06-11,0.0
1198,USC00519397,2013-06-12,0.0
1199,USC00519397,2013-06-13,0.0
1200,USC00519397,2013-06-14,0.37
1201,USC00519397,2013-06-15,0.0
1202,USC00519397,2013-06-16,0.0
1203,USC00519397,2013-06-17,0.0
1204,USC00519397,2013-06-18,0.01
1205,USC00519397,2013-06-19,0.0
1206,USC00519397,2013-06-20,0.04
1207,USC00519397,2013-06-21,0.12
1208,USC00519397,2013-06-22,0.04
1209,USC00519397,2013-06-23,0.02
1210,USC00519397,2013-06-24,0.35
1211,USC00519397,2013-06-25,0.03
1212,USC00519397,2013-06-26,0.01
1213,USC00519397,2013-06-27,0.0
1214,USC00519397,2013-06-28,0.0
1215,USC00519397,2013-06-29,0.03
1216,USC00519397,2013-06-30,0.01
1217,USC00519397,2013-07-01,0.0
1218,USC00519397,2013-07-02,0.0
1219,USC00519397,2013-07-03,0.03
1220,USC00519397,2013-07-04,0.0
1221,USC00519397,2013-07-05,0.0
1222,USC00519397,2013-07-06,0.0
1223,USC00519397,2013-07-07,0.0
1224,USC00519397,2013-07-08,0.0
1225,USC00519397,2013-07-09,0.0
1226,USC00519397,2013-07-10,0.0
1227,USC00519397,2013-07-11,0.03
1228,USC00519397,2013-07-12,0.01
1229,USC00519397,2013-07-13,0.0
1230,USC00519397,2013-07-14,0.0
1231,USC00519397,2013-07-15,0.0
1232,USC00519397,2013-07-16,0.0
1233,USC00519397,2013-07-17,0.0
1234,USC00519397,2013-07-18,0.0
1235,USC00519397,2013-07-19,0.0
1236,USC00519397,2013-07-20,0.0
1237,USC00519397,2013-07-21,0.07
1238,USC00519397,2013-07-22,0.0
1239,USC00519397,2013-07-23,0.0
1241,USC00519397,2013-07-25,0.0
1242,USC00519397,2013-07-26,0.0
1243,USC00519397,2013-07-27,0.0
1244,USC00519397,2013-07-28,0.02
1245,USC00519397,2013-07-29,0.06
1246,USC00519397,2013-07-30,0.74
1247,USC00519397,2013-07-31,0.01
1248,USC00519397,2013-08-01,0.02
1249,USC00519397,2013-08-02,0.0
1250,USC00519397,2013-08-03,0.0
1251,USC00519397,2013-08-04,0.0
1252,USC00519397,2013-08-05,0.0
1253,USC00519397,2013-08-06,0.0
1254,USC00519397,2013-08-07,0.0
1255,USC00519397,2013-08-08,0.0
1256,USC00519397,2013-08-09,0.0
1257,USC00519397,2013-08-10,0.03
1258,USC00519397,2013-08-11,0.05
1259,USC00519397,2013-08-12,0.0
1260,USC00519397,2013-08-13,0.0
1261,USC00519397,2013-08-14,0.02
1262,USC00519397,2013-08-15,0.0
1263,USC00519397,2013-08-16,0.01
1264,USC00519397,2013-08-17,0.0
1265,USC00519397,2013-08-18,0.0
1266,USC00519397,2013-08-19,0.0
1267,USC00519397,2013-08-20,0.0
1268,USC00519397,2013-08-21,0.25
1269,USC00519397,2013-08-22,0.0
1270,USC00519397,2013-08-23,0.0
1271,USC00519397,2013-08-24,0.0
1272,USC00519397,2013-08-25,0.0
1273,USC00519397,2013-08-26,0.0
1274,USC00519397,2013-08-27,0.0
1275,USC00519397,2013-08-28,0.0
1276,USC00519397,2013-08-29,0.0
1277,USC00519397,2013-08-30,0.0
1278,USC00519397,2013-08-31,0.0
1279,USC00519397,2013-09-01,0.02
1280,USC00519397,2013-09-02,0.0
1281,USC00519397,2013-09-03,0.0
1282,USC00519397,2013-09-04,0.0
1283,USC00519397,2013-09-05,0.0
1284,USC00519397,2013-09-06,0.0
1285,USC00519397,2013-09-07,0.14
1286,USC00519397,2013-09-08,0.01
1287,USC00519397,2013-09-09,0.0
1288,USC00519397,2013-09-10,0.0
1289,USC00519397,2013-09-11,0.0
1290,USC00519397,2013-09-12,0.03
1291,USC00519397,2013-09-13,0.02
1292,USC00519397,2013-09-14,0.14
1293,USC00519397,2013-09-15,0.01
1294,USC00519397,2013-09-16,0.0
1295,USC00519397,2013-09-17,0.02
1296,USC00519397,2013-09-18,0.14
1297,USC00519397,2013-09-19,0.02
1298,USC00519397,2013-09-20,0.0
1299,USC00519397,2013-09-21,0.02
1300,USC00519397,2013-09-22,0.02
1301,USC00519397,2013-09-23,0.01
1302,USC00519397,2013-09-24,0.01
1303,USC00519397,2013-09-25,0.25
1304,USC00519397,2013-09-26,0.07
1305,USC00519397,2013-09-27,0.0
1306,USC00519397,2013-09-28,0.0
1307,USC00519397,2013-09-29,0.08
1308,USC00519397,2013-09-30,0.02
1309,USC00519397,2013-10-01,0.0
1310,USC00519397,2013-10-02,0.0
1311,USC00519397,2013-10-03,0.0
1312,USC00519397,2013-10-04,0.0
1313,USC00519397,2013-10-05,0.0
1314,USC00519397,2013-10-06,0.0
1315,USC00519397,2013-10-07,0.0
1316,USC00519397,2013-10-08,0.0
1317,USC00519397,2013-10-09,0.0
1318,USC00519397,2013-10-10,0.0
1319,USC00519397,2013-10-11,0.0
1320,USC00519397,2013-10-12,0.0
1321,USC00519397,2013-10-13,0.0
1322,USC00519397,2013-10-14,0.18
1323,USC00519397,2013-10-15,0.02
1324,USC00519397,2013-10-16,0.0
1325,USC00519397,2013-10-17,0.0
1326,USC00519397,2013-10-18,0.0
1327,USC00519397,2013-10-19,0.0
1328,USC00519397,2013-10-20,0.0
1329,USC00519397,2013-10-21,0.0
1330,USC00519397,2013-10-22,0.0
1331,USC00519397,2013-10-23,0.0
1332,USC00519397,2013-10-24,0.0
1333,USC00519397,2013-10-25,0.0
1334,USC00519397,2013-10-26,0.0
1335,USC00519397,2013-10-27,0.0
1336,USC00519397,2013-10-28,0.01
1337,USC00519397,2013-10-29,0.0
1338,USC00519397,2013-10-30,0.0
1339,USC00519397,2013-10-31,0.0
1340,USC00519397,2013-11-01,0.0
1341,USC00519397,2013-11-02,0.02
1342,USC00519397,2013-11-03,0.0
1343,USC00519397,2013-11-04,0.01
1344,USC00519397,2013-11-05,0.0
1345,USC00519397,2013-11-06,0.0
1346,USC00519397,2013-11-07,0.02
1347,USC00519397,2013-11-08,0.0
1348,USC00519397,2013-11-09,0.01
1349,USC00519397,2013-11-10,1.98
1350,USC00519397,2013-11-11,0.2
1351,USC00519397,2013-11-12,0.0
1352,USC00519397,2013-11-13,0.0
1353,USC00519397,2013-11-14,0.0
1354,USC00519397,2013-11-15,0.89
1355,USC00519397,2013-11-16,0.0
1356,USC00519397,2013-11-17,0.0
1357,USC00519397,2013-11-18,0.0
1358,USC00519397,2013-11-19,0.0
1359,USC00519397,2013-11-20,0.0
1360,USC00519397,2013-11-21,0.0
1361,USC00519397,2013-11-22,0.0
1362,USC00519397,2013-11-23,0.0
1363,USC00519397,2013-11-24,0.0
1364,USC00519397,2013-11-25,0.0
1365,USC00519397,2013-11-26,0.0
1366,USC00519397,2013-11-27,0.0
1367,USC00519397,2013-11-28,0.0
1368,USC00519397,2013-11-29,0.0
1369,USC00519397,2013-11-30,0.18
1370,USC00519397,2013-12-01,0.0
1371,USC00519397,2013-12-02,2.01
1372,USC00519397,2013-12-03,0.01
1373,USC00519397,2013-12-04,0.0
1374,USC00519397,2013-12-05,0.0
1375,USC00519397,2013-12-06,0.0
1376,USC00519397,2013-12-07,0.0
1377,USC00519397,2013-12-08,0.0
1378,USC00519397,2013-12-09,0.0
1379,USC00519397,2013-12-10,0.03
1380,USC00519397,2013-12-11,0.0
1381,USC00519397,2013-12-12,0.0
1382,USC00519397,2013-12-13,0.02
1383,USC00519397,2013-12-14,0.0
1384,USC00519397,2013-12-15,0.0
1385,USC00519397,2013-12-16,1.1
1386,USC00519397,2013-12-17,0.02
1387,USC00519397,2013-12-18,0.0
1388,USC00519397,2013-12-19,0.16
1389,USC00519397,2013-12-20,0.09
1390,USC00519397,2013-12-21,0.02
1391,USC00519397,2013-12-22,0.0
1392,USC00519397,2013-12-23,0.0
1393,USC00519397,2013-12-24,0.05
1394,USC00519397,2013-12-25,0.02
1395,USC00519397,2013-12-26,0.0
1396,USC00519397,2013-12-27,0.0
1397,USC00519397,2013-12-28,0.0
1398,USC00519397,2013-12-29,0.0
1399,USC00519397,2013-12-30,0.0
1400,USC00519397,2013-12-31,0.0
1401,USC00519397,2014-01-01,0.0
1402,USC00519397,2014-01-02,0.0
1403,USC00519397,2014-01-03,0.76
1404,USC00519397,2014-01-04,0.0
1405,USC00519397,2014-01-05,0.0
1406,USC00519397,2014-01-06,0.0
1407,USC00519397,2014-01-07,0.0
1408,USC00519397,2014-01-08,0.0
1409,USC00519397,2014-01-09,0.03
1412,USC00519397,2014-01-12,0.35
1413,USC00519397,2014-01-13,0.0
1414,USC00519397,2014-01-14,0.43
1415,USC00519397,2014-01-15,0.01
1416,USC00519397,2014-01-16,0.25
1417,USC00519397,2014-01-17,0.0
1418,USC00519397,2014-01-18,0.0
1419,USC00519397,2014-01-19,0.0
1420,USC00519397,2014-01-20,0.0
1421,USC00519397,2014-01-21,0.0
1422,USC00519397,2014-01-22,0.35
1423,USC00519397,2014-01-23,0.0
1424,USC00519397,2014-01-24,0.0
1425,USC00519397,2014-01-25,0.0
1426,USC00519397,2014-01-26,0.0
1427,USC00519397,2014-01-27,0.14
1428,USC00519397,2014-01-28,0.02
1429,USC00519397,2014-01-29,0.27
1430,USC00519397,2014-01-30,0.04
1431,USC00519397,2014-01-31,0.0
1432,USC00519397,2014-02-01,0.22
1433,USC00519397,2014-02-02,0.38
1434,USC00519397,2014-02-03,0.0
1435,USC00519397,2014-02-04,0.5
1436,USC00519397,2014-02-05,0.23
1437,USC00519397,2014-02-06,0.08
1438,USC00519397,2014-02-07,0.03
1439,USC00519397,2014-02-08,0.0
1440,USC00519397,2014-02-09,0.0
1441,USC00519397,2014-02-10,0.0
1442,USC00519397,2014-02-11,0.0
1443,USC00519397,2014-02-12,0.0
1444,USC00519397,2014-02-13,0.0
1445,USC00519397,2014-02-14,0.0
1446,USC00519397,2014-02-15,0.01
1447,USC00519397,2014-02-16,0.0
1448,USC00519397,2014-02-17,0.35
1449,USC00519397,2014-02-18,0.03
1450,USC00519397,2014-02-19,0.0
1451,USC00519397,2014-02-20,0.0
1452,USC00519397,2014-02-21,0.0
1453,USC00519397,2014-02-22,0.0
